,tuning_group,train_MSE,test_MSE,train_RMSE,test_RMSE,train_MAE,test_MAE,train_MAPE,test_MAPE,train_R2,test_R2,sec_conv,perform_validation,num_train_samples,input_1,input_2,#_epochs,#filters_conv1,filter_size_conv1,act_func_conv1,#filters_conv2,filter_size_conv2,act_func_conv2,dense_neurons,act_func_dense
22,1,173.94482421875,811.2045711818433,13.188814163208008,28.481653238213603,10.122252464294434,22.417464990615844,33691680.0,131.34558449045218,0.9004459381103516,0.5302455425262451,True,False,17731,30,14,2,256,6,sigmoid,384,5,relu,50,relu
23,1,135.94970703125,991.4479075685002,11.659747123718262,31.487265800137365,8.930304527282715,25.172754349410535,29295900.0,133.31586243089703,0.9221916198730469,0.42586976289749146,True,False,17731,30,14,2,256,8,sigmoid,384,5,relu,50,relu
24,1,145.7056884765625,935.4827926340591,12.070860862731934,30.58566318774303,9.286892890930176,25.264703688323497,24493812.0,122.76386946630713,0.9166080951690674,0.45827817916870117,True,False,17731,30,14,2,512,2,sigmoid,384,5,relu,50,relu
25,1,155.72296142578125,831.6685093658364,12.478900909423828,28.838663446245846,9.533512115478516,23.602268697619436,33127268.0,127.41632042336735,0.910874605178833,0.5183953046798706,True,False,17731,30,14,2,512,3,sigmoid,384,5,relu,50,relu
26,1,140.42706298828125,762.2570011420408,11.850192070007324,27.60900217577667,8.917569160461426,22.178658393621443,20824694.0,138.97234347418723,0.9196292161941528,0.558590292930603,True,False,17731,30,14,2,512,4,sigmoid,384,5,relu,50,relu
27,1,153.78170776367188,981.4075384257699,12.400875091552734,31.327424701461975,9.542937278747559,25.824644201248883,29922714.0,123.79493331879901,0.9119858741760254,0.43168407678604126,True,False,17731,30,14,2,512,5,sigmoid,384,5,relu,50,relu
28,1,138.97947692871094,949.6029290353094,11.788955688476562,30.815628000015018,8.93057918548584,25.10369475144893,22350676.0,129.32195568087437,0.9204576015472412,0.45010149478912354,True,False,17731,30,14,2,512,6,sigmoid,384,5,relu,50,relu
29,1,154.3191375732422,1151.2749564842663,12.422525405883789,33.93044291612278,9.575111389160156,28.4841264231503,22291542.0,124.37938044487049,0.9116780757904053,0.33331674337387085,True,False,17731,30,14,2,512,8,sigmoid,384,5,relu,50,relu
30,1,110.64897155761719,941.8202836764409,10.51898193359375,30.689090629675572,8.016095161437988,25.00834455376491,22673336.0,128.09790266194324,0.9366722106933594,0.45460832118988037,True,False,17731,30,14,3,32,2,sigmoid,384,5,relu,50,relu
31,1,106.02135467529297,850.5554608944672,10.296667098999023,29.164283994202002,7.749549865722656,23.48018774911761,16343631.0,129.9252476477701,0.9393206834793091,0.5074582099914551,True,False,17731,30,14,3,32,3,sigmoid,384,5,relu,50,relu
32,1,134.6813507080078,943.631069630479,11.605229377746582,30.71857857438197,8.755876541137695,25.30773474097252,17530914.0,123.6269907174391,0.9229176044464111,0.4535596966743469,True,False,17731,30,14,3,32,4,sigmoid,384,5,relu,50,relu
33,1,108.6490478515625,1035.3204760054416,10.42348575592041,32.17639625572512,7.8493475914001465,26.531720227543264,23197400.0,125.14640201751487,0.9378167390823364,0.4004639983177185,True,False,17731,30,14,3,32,5,sigmoid,384,5,relu,50,relu
34,1,121.04839324951172,991.9055256104735,11.002199172973633,31.494531677903602,8.362835884094238,25.817449522018432,17273258.0,131.80329678693178,0.9307202696800232,0.42560482025146484,True,False,17731,30,14,3,32,6,sigmoid,384,5,relu,50,relu
35,1,117.2032470703125,1011.0560529623332,10.826045036315918,31.79710761944132,8.221263885498047,25.000355219375344,30078396.0,136.929851172963,0.9329208135604858,0.4145151376724243,True,False,17731,30,14,3,32,8,sigmoid,384,5,relu,50,relu
36,1,109.71708679199219,1021.6335021741141,10.474592208862305,31.963002083254228,7.869434833526611,26.495720133781433,20460720.0,118.79404653142771,0.93720543384552,0.4083898663520813,True,False,17731,30,14,3,64,2,sigmoid,384,5,relu,50,relu
37,1,120.57694244384766,822.2106375953082,10.980752944946289,28.674215553268553,8.433862686157227,23.13577661693096,18660084.0,125.61654563125532,0.9309899806976318,0.5238721370697021,True,False,17731,30,14,3,64,3,sigmoid,384,5,relu,50,relu
38,1,113.74347686767578,1075.2781824527779,10.665059089660645,32.79143458973361,8.044817924499512,26.68447111159563,27256588.0,121.20076405503937,0.9349008798599243,0.377325177192688,True,False,17731,30,14,3,64,4,sigmoid,384,5,relu,50,relu
39,1,116.98095703125,1022.3685653872101,10.815773963928223,31.974498672961396,8.22649097442627,26.572736440002917,17305196.0,132.3628826716653,0.9330479502677917,0.40796422958374023,True,False,17731,30,14,3,64,5,sigmoid,384,5,relu,50,relu
40,1,118.43695831298828,779.9487975144791,10.882874488830566,27.927563400957112,8.321671485900879,21.816432716250418,19575060.0,136.25738146615595,0.932214617729187,0.5483453273773193,True,False,17731,30,14,3,64,6,sigmoid,384,5,relu,50,relu
41,1,122.8157730102539,969.6842076935073,11.08222770690918,31.139752852158402,8.413269996643066,23.809663296341895,29439026.0,136.47937844915427,0.9297088384628296,0.4384728670120239,True,False,17731,30,14,3,64,8,sigmoid,384,5,relu,50,relu
42,1,113.51522064208984,638.1928940782802,10.654352188110352,25.262479966905076,7.985706329345703,19.792979267835616,21723834.0,133.95055612713986,0.9350315928459167,0.6304335594177246,True,False,17731,30,14,3,128,2,sigmoid,384,5,relu,50,relu
43,1,115.7849349975586,844.0516060070971,10.760340690612793,29.052566255102096,8.158452033996582,23.90873690724373,14360669.0,132.2636200515071,0.9337325096130371,0.5112243890762329,True,False,17731,30,14,3,128,3,sigmoid,384,5,relu,50,relu
44,1,116.82640075683594,900.4316505200062,10.808626174926758,30.007193312937588,8.074955940246582,24.53378416400403,17258660.0,130.67645091774165,0.9331364631652832,0.47857582569122314,True,False,17731,30,14,3,128,4,sigmoid,384,5,relu,50,relu
45,1,114.01717376708984,965.9897849287539,10.677882194519043,31.080376203140688,8.03687572479248,25.797441709637642,15345287.0,127.41044933059894,0.934744119644165,0.44061219692230225,True,False,17731,30,14,3,128,5,sigmoid,384,5,relu,50,relu
46,1,131.94561767578125,1103.8319444058177,11.4867582321167,33.223966415914546,8.593591690063477,26.781109034121037,15794884.0,129.80993429311565,0.9244831800460815,0.3607901930809021,True,False,17731,30,14,3,128,6,sigmoid,384,5,relu,50,relu
47,1,163.62149047851562,1135.5640008664564,12.791461944580078,33.698130524799986,9.951315879821777,26.52717211097479,41996344.0,131.1606767495666,0.9063543081283569,0.3424147367477417,True,False,17731,30,14,3,128,8,sigmoid,384,5,relu,50,relu
